doc_row_id,appl_no,application_number,submission_type,submission_no,doc_type_id,doc_type_label,doc_type_label_basis,doc_date,doc_url,drugsatfda_url,evidence_source_file,evidence_source_line,evidence_manifest_sha256,verification_status,notes
PRE1980DOC-016792-495,016792,NDA016792,SUPPL,24,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-01-13,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/16792s024ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016792,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,366,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017362-564,017362,NDA017362,SUPPL,104,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2007-01-16,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/017362s104_ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017362,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,434,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017385-571,017385,NDA017385,SUPPL,62,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2016-03-22,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/017385Orig1s062ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017385,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,441,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017422-578,017422,NDA017422,SUPPL,35,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2003-03-10,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/17422slr035ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017422,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,448,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017422-579,017422,NDA017422,SUPPL,36,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-10-25,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/017422s036ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017422,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,449,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017422-580,017422,NDA017422,SUPPL,38,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2011-03-16,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/017422s038ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017422,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,450,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017422-581,017422,NDA017422,SUPPL,50,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2016-05-02,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/017422Orig1s050ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017422,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,451,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017438-586,017438,NDA017438,SUPPL,51,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2002-04-03,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/16677s124ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017438,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,456,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017451-591,017451,NDA017451,SUPPL,58,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-09-08,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/013684s092,016677s139,et al_ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017451,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,461,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017484-601,017484,NDA017484,SUPPL,61,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-06-08,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/017484s061ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017484,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,469,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017484-602,017484,NDA017484,SUPPL,62,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-08-31,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/013684s092,016677s139,et al_ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017484,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,470,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017512-606,017512,NDA017512,SUPPL,104,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-08-11,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/017512s104,106,020163s012,013,020183s011,012ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017512,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,473,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017512-607,017512,NDA017512,SUPPL,106,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-08-11,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/017512s104,106,020163s012,013,020183s011,012ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017512,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,474,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017512-608,017512,NDA017512,SUPPL,113,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2013-04-24,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/017512Orig1s113,020163Orig1s020,020183Orig1s019ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017512,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,475,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017512-609,017512,NDA017512,SUPPL,120,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2015-07-31,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/017512Orig1s120,s121ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017512,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,476,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017512-610,017512,NDA017512,SUPPL,122,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2015-09-04,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/017512Orig1s122,020163Orig1s027,020183Orig1s026ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017512,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,477,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017521-614,017521,NDA017521,SUPPL,63,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2003-07-31,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/17521slr062ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017521,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,481,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017521-615,017521,NDA017521,SUPPL,68,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2014-12-24,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/016673Orig1s147,016694Orig1s119,017521Orig1s068,020047Orig1s020ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017521,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,482,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017601-663,017601,NDA017601,SUPPL,20,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2002-11-04,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/17601slr020LTR.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017601,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,526,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017624-666,017624,NDA017624,SUPPL,36,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2010-02-26,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/017624s036ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017624,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,529,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017634-668,017634,NDA017634,SUPPL,64,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-05-25,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/017634s064ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017634,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,531,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017634-669,017634,NDA017634,SUPPL,65,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-08-31,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/013684s092,016677s139,et al_ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017634,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,532,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017648-672,017648,NDA017648,SUPPL,64,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-05-25,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/017648s064ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017648,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,535,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017648-673,017648,NDA017648,SUPPL,65,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-08-31,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/013684s092,016677s139,et al_ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017648,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,536,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017651-674,017651,NDA017651,SUPPL,46,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2009-04-03,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/017651s046ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017651,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,537,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017651-675,017651,NDA017651,SUPPL,52,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2011-07-05,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/017029s128,017651s052ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017651,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,538,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017651-676,017651,NDA017651,SUPPL,55,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2011-12-29,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/017029s131,017651s055ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017651,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,539,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017651-677,017651,NDA017651,SUPPL,59,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2014-04-07,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/017029Orig1s135,017651Orig1s059.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017651,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,540,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017741-695,017741,NDA017741,SUPPL,22,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2003-12-22,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/17741slr022ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017741,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,557,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017781-699,017781,NDA017781,SUPPL,22,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2001-10-03,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/17781s15ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017781,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,559,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017794-705,017794,NDA017794,SUPPL,35,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2007-04-25,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/017794s035_LTR.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017794,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,562,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017820-714,017820,NDA017820,SUPPL,37,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2002-07-23,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/17820slr037ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017820,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,563,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017824-715,017824,NDA017824,SUPPL,24,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2004-10-04,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/17824s024ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017824,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,564,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017830-716,017830,NDA017830,SUPPL,14,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2014-02-25,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/017830Orig1s014,016,017,018,019,030ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017830,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,565,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-017830-717,017830,NDA017830,SUPPL,17,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2014-02-25,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/017830Orig1s014,016,017,018,019,030ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017830,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,566,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
